dblp_id,google_scholar_id
journals/sigmod/CatarciC96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D24588826type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/CareyFZ94,nJfKRCyyzIYJ
conf/vldb/KraissW97,X6w3sK-vb2wJ
conf/vldb/HellersteinNP95,V1M4safuoecJ
conf/vldb/SakuraiYUK00,K2xCMgImpVkJ
journals/sigmod/GuptaHR97,-ha8fD8Kj_oJ
journals/sigmod/GuptaHR97,YSgaDQ95dfEJ
conf/vldb/AgrawalS94,kAi6HssDySgJ
conf/vldb/ChaudhuriS96,hk2lzbke6hQJ
conf/sigmod/AcharyaAFZ95,h2z51QPXcSkJ
conf/sigmod/JajodiaSSB97,XpY2UPc6vP0J
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,64iWa-ZiPRcJ
conf/sigmod/LiGS02,DZzqgw2TJ-MJ
journals/sigmod/KarlapalemLS95,B_m0Yp4aycUJ
journals/sigmod/MarchiLPT03,B0gGtPpx7uUJ
conf/sigmod/HernandezMHYHT01,wMa4fMryrt0J
conf/vldb/SenkulKT02,g7HDbO4GCN4J
conf/sigmod/BrinDG95,JsKYXyM6IaEJ
conf/vldb/RothS97,9xWSlRBwaPIJ
conf/sigmod/ChaudhuriGS03,OFGtGwUHhUQJ
conf/sigmod/LitwinS00,RQ9fpPAS2h8J
conf/vldb/GarofalakisRS99,poso7AKokFMJ
conf/vldb/LeeLWS97,fHKhYR-6ksMJ
conf/vldb/ShaferAM96,5HHRNLsy0sAJ
conf/sigmod/HanPDW01,ue3gCyIirokJ
conf/sigmod/NgLHP98,94DIEgTTg_oJ
conf/sigmod/DattaDTVSR02,0m_Q5tf3oDAJ
conf/sigmod/WuAA01,QKlyEeIFW24J
journals/tods/Lerner00,YFKv4PEG_5EJ
conf/sigmod/ChanI98,VC7Jbwgn_O0J
journals/sigmod/GamacheS95,vqgfvx71hgQJ
conf/vldb/CowleyP00,KGeFsGtIROsJ
journals/vldb/ChidlovskiiB00,ysC3V2Lu3M8J
conf/sigmod/BilirisDGJR94,lG6uSYhEGnQJ
conf/vldb/DattaDTVRF01,mPBmOUreSecJ
conf/sigmod/ChristophidesCS00,hEOX0Vu4-JcJ
conf/vldb/VermeerA96,bEddMdwB2_4J
conf/sigmod/AggarwalWY99,wjKnsQWl5ZoJ
conf/vldb/Kiessling02,6Rn6hsdao-wJ
journals/sigmod/PissinouSEMOPSTD94,F7AdjoH_uTcJ
conf/sigmod/SagonasSW94a,xc8KEoeRT9sJ
conf/sigmod/SagonasSW94a,ezmsDUMWUJEJ
conf/sigmod/DasuJMS02,zTF5z0v_nh0J
journals/sigmod/TanK03,qIzj09N-Qr8J
conf/sigmod/Ahn94,5s6b10Hik30J
journals/vldb/HjaltasonS02,Z24x2fvsNQgJ
conf/sigmod/RafieiM97,N-kEDX56ek0J
conf/sigmod/RafieiM97,otOkT3t9kUQJ
conf/vldb/BliujuteJSS98,wbGdc_RsI14J
conf/vldb/ChanFFGR02,ZFI7XBuonJAJ
conf/vldb/Mohan01,tAO-l_SkmSwJ
journals/sigmod/ONeilG95,RlH2shMtkfwJ
journals/tods/LitwinN96,l0W27c1C3NwJ
conf/vldb/LuoN01,TRWSf77xoWsJ
journals/tods/YanG99,y6gLSJhyXfcJ
conf/sigmod/LakshmananNHP99,lduaYmELtHoJ
conf/sigmod/GardarinMP95,IOqPoq2MSvQJ
conf/vldb/BohmMSW01,Uv3mhmUGwdcJ
conf/sigmod/HacigumusILM02,zMRWZaFMRhQJ
journals/sigmod/DiazJPa94,sG7PCEiN2xAJ
conf/sigmod/BerchtoldBK98,5bjtbk4ZdZIJ
journals/tods/WandSW99,nrEQsOAiE44J
conf/vldb/DyresonBJ99,FkPcMtplo18J
journals/vldb/LometS97,5EjrRrS54fsJ
conf/sigmod/FaloutsosRM94,R4fVVmv_YvoJ
journals/sigmod/ForteHWDCVHFS99,7ML1mmPqIooJ
conf/sigmod/WangWYY02,DRp1iFn7znkJ
conf/vldb/SavasereON95,6C9MvHrqUg0J
conf/sigmod/KanthAS98,tG_s5R-BKcAJ
conf/sigmod/BohannonMR01,ChD3-mp23f8J
conf/sigmod/SaltenisJLL00,zM0o4FoKRXIJ
conf/sigmod/SaltenisJLL00,e0UYPB4kRCYJ
conf/vldb/ChristopheBPV00,8DRB_dYz2CgJ
conf/vldb/MarianS03,JVvFcEnXBmkJ
conf/vldb/VassalosP97,kG-k9420fGMJ
conf/vldb/VassalosP97,2DJipXynj5wJ
conf/vldb/GardarinST96,q0K1yN3kIs4J
journals/sigmod/GriffinK98,NusQl_2spdYJ
conf/sigmod/Seshadri99,url:http://portal.acm.org/citation.cfm3Fid3D304182.304226
conf/sigmod/IvesFFLW99,0087thkugMUJ
conf/sigmod/KiesslingHFE01,DQKMCTskI-MJ
conf/sigmod/DeHaanTCO03,gyYBYgpB63sJ
conf/sigmod/FranklinJK96,7POVNz32rC4J
conf/sigmod/GangulyGR03,Di-EjDZ_abYJ
conf/sigmod/LakhamrajuRSS00,DyGC4KFw5mgJ
conf/sigmod/ONeilQ97,5iolWs79wEEJ
conf/sigmod/WynblattN01,PVUtZWBcxlAJ
conf/sigmod/ZhouWGGZWXYF03,AwFxLUGiceUJ
conf/vldb/BerckenS96,GfvntjAdvVYJ
conf/vldb/BerckenS96,-iBt8AJhTSEJ
conf/vldb/BonczMK99,jsNNCDiD0yIJ
conf/vldb/BouguettayaEMO01,n-tA57d7ydcJ
conf/vldb/CherniackFZ01,WHWa6vBvwJ0J
conf/vldb/GoldsteinR00,ylZFc8RNoeQJ
conf/vldb/GottlobKP02,lmLjPf_m6jwJ
conf/vldb/GuptaM96,I83l_B0knOgJ
conf/vldb/GyssensL97,CfujBHjOpPAJ
conf/vldb/SrikantA95,Ve-JH2yNN0kJ
conf/vldb/WeberSB98,6D0Qt6Sjp8cJ
conf/vldb/WeberSB98,ZLYsIub53eoJ
journals/sigmod/BoulosO99,0mk_QzaJKHEJ
journals/sigmod/BurtonM98,LOXd8JPfhpwJ
journals/sigmod/FifeG03,oOdAqQph_zsJ
journals/sigmod/KoubarakisTID03,VtCTqej5JSQJ
journals/sigmod/RoddickABDEGHLMMMW00,url:http://portal.acm.org/ft_gateway.cfm3Fid3D34478926type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/Seshadri98,N9NdxNRvMMkJ
journals/sigmod/VenkatraoP95,qk3LVAuS2SUJ
journals/tods/EiterGM97,WXWcO2ulDQUJ
journals/vldb/BenzakenD95,rF3edU2oNcEJ
journals/vldb/TorpJS00,dMRIRjR_KAAJ
conf/vldb/OoiGT98,LJdSx1Di81MJ
journals/vldb/NgC98,eTDBrdfpGNEJ
conf/sigmod/NguyenACP01,VCiXh8qcrIMJ
conf/sigmod/CareyMN97,u64n4yMnma4J
journals/tods/CliffordDIJS97,q9_l2Bqj5y4J
conf/vldb/CarinoOBS99,47kAOej6WIQJ
conf/sigmod/Whelan98,Jp9LEvXjiJAJ
conf/vldb/KamelF94,b9ey7z1gs2IJ
conf/vldb/SayalCDS02,0acvmJtaI8QJ
conf/sigmod/HammerGNYBV97,ahrxo47nJtMJ
conf/vldb/ChakrabartiSD98,oBDL7axDwG4J
journals/sigmod/Fong95,zw3-t-veNvAJ
conf/vldb/ZengBNN01,3TivNLIErRkJ
conf/sigmod/AdelbergGK95,NbLabaGWoh4J
conf/vldb/Shenker03,5yETsE57mzgJ
journals/sigmod/SchmidtWKFCMB01,fc8y9x82jqAJ
journals/sigmod/Danish98,mKZyoPZArGcJ
conf/vldb/KornSFSP96,I8YNDqO9pg8J
conf/sigmod/Gerber95,wlxZ0FqTy_MJ
conf/vldb/NgY94,5e8pCA8tKKAJ
conf/vldb/CareyK98,MCuFKbwcWIIJ
journals/sigmod/Loeffen94,gb-yIDOxaEkJ
conf/vldb/AdiBEY00,R5o2TUro03MJ
conf/vldb/McKennaBHT96,0tZaTV3W05wJ
conf/vldb/NgH94,AJ7Qj_bt0ZoJ
conf/vldb/NgH94,YMluKoJrxMcJ
conf/vldb/AilamakiDHS01,BQtJOT7gAIIJ
conf/vldb/FankhauserGLMT98,jGFfS5lAyLQJ
conf/sigmod/Hellerstein94,Nn0LzB8rUPEJ
conf/vldb/IshikawaSF98,9MDCp_a1roUJ
conf/vldb/KalusD95,r1xwwqWr2K0J
journals/sigmod/EisenbergM00,4mD1eFCHKKwJ
journals/sigmod/FreemanG96,RzHjAQK7XTsJ
conf/vldb/WildfogelY97,uqYakLN84x0J
journals/sigmod/DomenigD99,S6TMGRGUq1IJ
journals/sigmod/Yang94,sHJ914nPZtUJ
journals/sigmod/GruenwaldBDGSSV99,url:http://portal.acm.org/citation.cfm3Fid3D333607.33361626dl3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/BohannonDGKLNS03,83wqw4ciNWoJ
journals/sigmod/Hammer00,url:http://portal.acm.org/ft_gateway.cfm3Fid3D60185926type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/BorgidaCS98,iPbD7vPHzgYJ
conf/vldb/MaratheS97,vBUROMKYmQYJ
conf/vldb/ChandrasekaranF02,Yu4Tvuy_WiAJ
conf/sigmod/LiBKN03,micx2kyGfKIJ
conf/sigmod/ChaudhuriMN98,bFDFn3OmNAQJ
conf/sigmod/OlstonWL01,I_YprPVQ45QJ
conf/sigmod/ChakrabartiDI98,qtVVVrzTLr4J
journals/tods/Hellerstein98,Ae-y0LICgtkJ
conf/sigmod/DogacAEOADAOS94,fsa72WmA67kJ
conf/vldb/DillKMRST01,XagphbDrGQMJ
journals/sigmod/LabrinidisM01,url:http://portal.acm.org/ft_gateway.cfm3Fid3D60388626type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/BuchmannDZH95,QzpePwRoku8J
conf/vldb/AgrawalS94,bKp266-v6gUJ
conf/sigmod/LiCHH97,mNqvFihFg1AJ
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,psdMY-oUz4cJ
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,h1zPIDDnNxEJ
conf/sigmod/LakshmananPZ03,-EMZt7FrF4QJ
conf/vldb/SeidlK97,LZGFMX7pdCkJ
journals/sigmod/Nascimento03,cJRWis64ghgJ
conf/sigmod/SchusterW01,59akjz-Qe9IJ
conf/vldb/KemperK94,jQYEiVS0CIgJ
journals/tods/KossmannS00,XyQ6cXyNPN4J
journals/sigmod/HalkidiBV02,SFs0XOMPphIJ
conf/sigmod/HellersteinHW97,7dcgPQxHuCMJ
conf/sigmod/TatarinovVBSSZ02,0HlMHEPJRH4J
conf/sigmod/MelnikRB03,bkpTodGryDAJ
conf/vldb/FlodinR95,WmtiDGY_BdoJ
conf/vldb/ShaferAM96,pRMh6pGr-XUJ
conf/vldb/AbiteboulAAACHHMMMMSTV99,2MSe6dRu6OcJ
conf/sigmod/NgLHP98,qOiru8Q7FbIJ
conf/vldb/PottingerL00,llb7DerHoGIJ
conf/sigmod/AnkerstBKS99,jSUcrxtXhw4J
journals/sigmod/Snodgrass02,_qopgNiYmXQJ
conf/vldb/NgC97,J7mY8RlpTKMJ
conf/sigmod/ColbyGLMT96,qZppq83SJEYJ
conf/sigmod/BohlenBD99,X2odIfnOC88J
conf/vldb/MatthesS94,SxhsoBnl-TsJ
conf/vldb/HasanM95,JmlFFnMD_D0J
journals/tods/MamoulisP01,Rg8V7NSK9tMJ
conf/sigmod/AtzeniT97,XaKiz5S-cqUJ
conf/sigmod/KornJF97,o5T-Jfvv930J
conf/sigmod/AcharyaGPR99,5vntH4boqdgJ
journals/tods/DattaVCK99,L_EKDuVUoIEJ
conf/vldb/MankuM02,dkoIJqatfrsJ
conf/sigmod/LiuPTBBZBHY98,3tRtdT5VfDkJ
journals/sigmod/Richey95,2p2A5_qGf5cJ
conf/sigmod/SzalayGTKMRSv02,1tKWKmyczaYJ
journals/tods/FukudaMMT01,_2f7zWIzK0QJ
conf/sigmod/GatziuGD95,RvtHXIfsMasJ
conf/sigmod/SrikantA96,ZBuWjiVOE94J
conf/sigmod/SrikantA96,Sf7DDYXGGD8J
journals/sigmod/McHughAGQW97,c_9dZ-uNv-EJ
conf/sigmod/AshleyFHLNP95,tL67lYBCRO4J
conf/sigmod/AshleyFHLNP95,9uxj2XzGt9UJ
conf/sigmod/CranorJSS03,b0ayPKpqTwsJ
journals/tods/CeriFPT94,aphxPCo8qkgJ
journals/vldb/LawLG99,TOXrbhbbNJ4J
conf/sigmod/GibbonsM98,4EgMtIywBRUJ
conf/sigmod/SarawagiTA98,ut4Y99B1094J
conf/sigmod/Pirahesh94,VG96hL8afvgJ
conf/vldb/ManolescuFKXO00,0mGtqfQNJ-4J
conf/vldb/ManegoldBK00,sZmrat79cF0J
conf/vldb/FrohnLU94,iarLqyQmZ7IJ
conf/sigmod/ColbyKLMR97,pJ6RYfffFg8J
journals/sigmod/YuenCLL00,Ip82P4QfKyEJ
conf/sigmod/HernandezS95,KJyo5lhO_vAJ
conf/vldb/KornLKF98,ewsBMN0qVa4J
journals/sigmod/ChienTZ01,cjBpI3TcSWsJ
journals/sigmod/Sidell96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D24590626type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/MadhavanBR01,wRHapJxb_-QJ
conf/vldb/Graefe99,3m-KKBVF8KkJ
conf/sigmod/FaloutsosRM94,4bG39HmGrAQJ
conf/sigmod/FaloutsosRM94,6WIF-_hBZZgJ
conf/vldb/SavasereON95,CG-_La4oAYkJ
conf/vldb/SavasereON95,c4m40zywvWsJ
conf/vldb/SavasereON95,tX0hBHC5_UQJ
conf/vldb/LiPHCAAT03,eSC19V7zgtsJ
conf/vldb/JagadishKMPSS98,0iiNS8BIbsUJ
conf/vldb/ChristopheBPV00,hNOti13KB_8J
conf/sigmod/ArasuBBDIRW03,eXulm3jwflAJ
conf/vldb/VassalosP97,i6gPl8JN3ycJ
conf/vldb/VassalosP97,5DKaP73v7FQJ
conf/sigmod/CarinoKKB01,p5XsTaZaGcIJ
conf/sigmod/ParkKKLPC98,F8CacVSkztEJ
conf/vldb/ManolescuFK01,ckjlnFHOwd8J
conf/sigmod/BrinMS97,41B5NuefLPsJ
conf/sigmod/Mamoulis03,8-eaDTdtfY4J
conf/sigmod/AdaliCPS96,pw234_REfHUJ
conf/sigmod/BozkayaO97,9QOCoTIXz9kJ
conf/sigmod/BreunigKNS00,vezxTIGxNywJ
conf/sigmod/ChanI99,uLiEqn5nA_IJ
conf/sigmod/ChenJDTW00,KlxPr0YoE_sJ
conf/sigmod/DeligiannakisR03,zMgbS5u_GwYJ
conf/sigmod/HanKS97,XFCkL9QhTjIJ
conf/sigmod/HjaltasonS98,3mwWUz_ORNYJ
conf/sigmod/JagatheesanR03,fobv5DPqKUcJ
conf/sigmod/LometT03,GidOUF_Jd4oJ
conf/sigmod/Miller98,_ExuZq1BkEkJ
conf/sigmod/PatelYKTNBHRLEKGDN97,0inuMFZSQ50J
conf/sigmod/RossSS96,iurxdvB6oLAJ
conf/sigmod/YangM97,d2tXju_pTkYJ
conf/vldb/BaralisPT97,Cp7_R7yjRjQJ
conf/vldb/CabreraRH95,x3WHLHvq-SEJ
conf/vldb/GarofalakisIO98,ReV4xpbiC6EJ
conf/vldb/GuptaHQ95,tB1dhGkG-esJ
conf/vldb/Hallmark95,xTKZ6OuegIEJ
conf/vldb/HanF95,_rlpIiNduaYJ
conf/vldb/LakshmananJN00,1n7AY641YyAJ
conf/vldb/MeccaCM01,Lv38QFth5coJ
journals/sigmod/DogacDATKCD98,fYMpjIpF8ckJ
journals/sigmod/FininJ02,rg8576nvnkUJ
journals/sigmod/NejdlSS03,lZGtV8TM9yoJ
journals/sigmod/NgH95,qolJkVC2MoYJ
journals/sigmod/PalpanasPKG03,KQ6elbYA84QJ
journals/sigmod/Roussopoulos98,u2jFZnoPLM8J
journals/vldb/AbiteboulCM98,WzT3S2G1FjcJ
journals/vldb/GibsonKR00,9FBwT6XFOssJ
journals/vldb/Li03,XkdLpQ5x-YIJ
journals/vldb/RoySSSA98,JB684f38DiwJ
conf/sigmod/CareyK97,b_lpj8wu7BEJ
conf/sigmod/Ojjeh99,url:http://portal.acm.org/ft_gateway.cfm3Fid3D30424526type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/AnciauxBBPV01,H2qCU9-_uykJ
conf/vldb/TatbulCZCS03,TAsynkdIAfwJ
conf/sigmod/Olson95,nJycrIdh5E4J
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ
conf/sigmod/CareyMN97,dBgA1e-6LvkJ
journals/tods/CliffordDIJS97,sflWMxkOH2cJ
journals/vldb/TsatalosSI96,zt5Ck1PrGf0J
journals/sigmod/ShethGJRSWW96,ub2wqqQgD40J
journals/sigmod/ShethGJRSWW96,yI5E8TGu5BwJ
journals/sigmod/JensenCEGHJ94,9ccpmdcUA5QJ
journals/sigmod/TsotrasK96,9HEdn3A13BQJ
conf/sigmod/HammerGNYBV97,t9nmZzSMVAAJ
conf/sigmod/CuiOTS03,qx5oR09jmMwJ
conf/sigmod/IoannidisP95,mKsxPS2lFXcJ
conf/vldb/MeoPC96,O9eEu3O60FMJ
conf/vldb/Mohan02,qbrkg2DRU3AJ
conf/vldb/KoudasS03,jqWSQmw8ScEJ
conf/sigmod/OlstonW02,pBKI-JCAlcIJ
conf/sigmod/BersonGMJ94,IfRMoLIaeZ0J
conf/sigmod/BaruGLMPVC99,wTXunETZhPwJ
conf/vldb/MignetMAC01,XirELrPeTd4J
conf/vldb/RamaswamyMS98,Qq2kFNELi_8J
journals/vldb/Amer-YahiaCLS02,79CvVWsqYLcJ
journals/sigmod/UrbanDG96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D38189226type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/GrayG97,h0dglEQLpbMJ
conf/vldb/SizovGT03,UbQPXbPLMCAJ
conf/sigmod/VanceM96,QgKRpqigXEsJ
conf/sigmod/GriffinL95,nXT3j4XaZxIJ
conf/vldb/SeegerBBKSDS01,2ceEvQZ0HGYJ
conf/vldb/TheodoratosS97,inPPL3lI3CcJ
journals/sigmod/GlavitschSW94,hWplbG_c0LEJ
conf/vldb/WienerN95,LJ4M8B9mNWAJ
conf/vldb/ChoG00,Hd90xxjjPokJ
journals/sigmod/EisenbergM00,url:http://portal.acm.org/ft_gateway.cfm3Fid3D34481926type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/EisenbergM00,O5S8QV9TOXAJ
conf/vldb/DarEGP98,D6gxih90YU4J
conf/vldb/KiesslingK02,4XP24_IFvPsJ
conf/vldb/KiesslingK02,3VHepuiTGHUJ
conf/vldb/Keogh02,rKIsQpbRiM0J
journals/vldb/PeckhamMD95,nhU_8O_9SY0J
conf/sigmod/FabretJLPRS01,IHZ0cEpqnPkJ
conf/sigmod/BabcockBDM03,RFNZUHZBP_oJ
conf/sigmod/ChaudhuriMN98,Lnp1RVSzInEJ
conf/sigmod/ChawatheG97,oHUiSrycKdgJ
conf/sigmod/MoleskyR95,u03oQbB0y-oJ
conf/vldb/NipplM98,g-zpzYjVMI8J
journals/tods/Revesz98,dr8s9hbwjR0J
conf/sigmod/RajagopalanML98,iUtn70TmoZIJ
journals/tods/KonopnickiS98,BKUtItHoTX8J
journals/sigmod/ChaudhuriD97,zO0DfwHqXKUJ
journals/sigmod/ChaudhuriD97,oahM5itk_dAJ
journals/vldb/MylopoulosCPST96,S5QZuOo4AF8J
conf/sigmod/ChaudhuriN98a,AiXOfJPvvpUJ
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,vUONDuuNNCQJ
conf/vldb/BohlenSS96,MqokIdCr2oIJ
conf/sigmod/ZhugeGHW95,_XLK2p-e2pYJ
conf/sigmod/FernandezFKLS98,W3H34LBUMtoJ
conf/sigmod/HellersteinA00,VlRO0WwUy3wJ
conf/vldb/YanA94,WG-3vX59MvIJ
conf/sigmod/KotidisR99,323DOAMQyUkJ
conf/sigmod/DohertyHR96,v3IA8Go4UjIJ
conf/sigmod/Fernandez94,PmrthJYk66cJ
conf/vldb/LakshmiZ98,3XwLBVHUBvAJ
conf/sigmod/BarbaraI94,UI4WYndJlyIJ
conf/sigmod/SchleimerWA03,nCRFjDfhOmcJ
conf/vldb/GoldmanW97,xK7GOJjKJzgJ
conf/sigmod/HanPDW01,CnAw9v-vEjwJ
journals/sigmod/Han98,Y0GdVVrbzfQJ
conf/sigmod/Sarawagi00,H_bdYlpD79oJ
journals/sigmod/BusslerFM02,ql3mj0XUchsJ
conf/vldb/Schoning03,4NM5WR1WtPcJ
conf/sigmod/LahiriJJC98,qtwJ7XWG9JIJ
conf/sigmod/ForlizziGNS00,AHozbGex7VUJ
conf/vldb/SreenathS94,sUcJBJwvKTUJ
conf/sigmod/Dyreson03,UIDFB3gRjlUJ
conf/vldb/RamakrishnanGRSWZ95,JAMaus2HrE0J
conf/sigmod/AcharyaPR99,gKOsM57uFB4J
conf/vldb/BaulierBGJGKKMMNNRSS98,VQ41LtuXMrUJ
conf/sigmod/PoosalaIHS96,bvyqSciFIjcJ
journals/sigmod/PitouraB95,KlM6IrItVpcJ
conf/sigmod/LuoEHN02,7p7mpmvIBrYJ
journals/sigmod/BunemanRU97,5qg4BNiroqMJ
journals/vldb/OoiHLT96,EclgEUrqHQAJ
journals/sigmod/RamDD99,kHE9-cv77fwJ
conf/vldb/OlstonW00,rrOV-TanTuYJ
conf/sigmod/UrhanFA98,ufjnZovcIb4J
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,wgRWDYY7q_8J
conf/sigmod/DraperHW01,6csUZFROjIEJ
conf/sigmod/DraperHW01,6MdiqTp20aoJ
conf/sigmod/Perna95,url:http://portal.acm.org/ft_gateway.cfm3Fid3D22387226type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/TanK03,-JwOe0wd0HkJ
conf/sigmod/SrikantA96,WkXM8o_flrEJ
conf/sigmod/RafieiM97,url:http://www.csa.com/partners/viewrecord.php3Frequester3Dgs26collection3DTRD26recid3D0294143CI
conf/sigmod/GibbonsM98,HrdG_-EcnP8J
journals/sigmod/ONeilG95,MUXTIMdJLjgJ
journals/sigmod/RossHLW01,url:http://portal.acm.org/citation.cfm3Fid3D1041410.1041430
conf/sigmod/AgrawalGGR98,y55xkFQJvxAJ
conf/sigmod/GrayHOS96,OLt5pqtQf3YJ
journals/vldb/SheikholeslamiCZ00,2GWXn3jT0uwJ
conf/vldb/MehtaD95,7c5g0Tl1lO0J
conf/vldb/Mattos96,EpBlTCJ0_dUJ
conf/sigmod/MotakisZ97,yyG5D_yWyfoJ
conf/sigmod/AltinelLKMPLWB02,zzg3KI_fyyIJ
conf/vldb/MengLLA03,_dOpWA3QWOEJ
journals/sigmod/Qian97,url:http://portal.acm.org/citation.cfm3Fid3D248603.24861826dl3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/DeWittKLPY94,cehAAlTq4s8J
journals/vldb/GutingS95,x02_XqK_fGMJ
conf/sigmod/LoR94,3CMnzSHX7KoJ
conf/sigmod/LoR94,PpyOTK673dwJ
conf/vldb/SeshadriLR97,kIzNmOrszKoJ
journals/sigmod/Aggarwal01,OE8gpNwz8MkJ
conf/sigmod/WoelkBJOTU95,19VIHSiMAXcJ
conf/sigmod/FaloutsosRM94,NqewK_dmRawJ
journals/sigmod/GolabO03,MTZdbBk3MQsJ
conf/vldb/PanRAMOHAMV02,F9Fe5NfpK6MJ
journals/tods/Chen95,1px2xYEVMzwJ
conf/sigmod/GravanoGT94,nAJnhh70_0kJ
conf/sigmod/GravanoGT94,mO77XJl45iEJ
conf/sigmod/ThomasDM95,1W3ieFgA2dUJ
conf/sigmod/MaratheS99,z6JEYoArZmsJ
conf/vldb/BerckenS01,BJ8i-uzFQi4J
conf/sigmod/RundensteinerKRCJM96,UEaXoXn3DicJ
journals/tods/MokNE96,xUeP4X8k5SoJ
conf/vldb/GibbonsMP97,QKnjF3UgncMJ
journals/vldb/LiCHH01,Tw8-f4saqb0J
conf/sigmod/AdamY98,url:http://portal.acm.org/ft_gateway.cfm3Fid3D27635026type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/AnnamalaiCD00,0Igfv6jL3jwJ
conf/sigmod/BergstraesserBPS99,4Ha7Bs5Vq3MJ
conf/sigmod/Carey00,RRLtMwMOBe4J
conf/sigmod/ClossmanSHKPB98,Q0Jr0CGWn5MJ
conf/sigmod/CluetDSS98,lOZF0Ee3rUQJ
conf/sigmod/DeutschFS99,SR_yVgZnYpMJ
conf/sigmod/OzdenRSS96,-NqtWdEMQkgJ
conf/vldb/AcharyaGP99,-7tsGpHin24J
conf/vldb/AnSVKIG01,HosSI1GtRY8J
conf/vldb/BonczMK99,6GAoBRINv7kJ
conf/vldb/DesslochM97,CjtIFow-OWcJ
conf/vldb/Hess96,Gia7489k5t4J
conf/vldb/JagadishLS99,5d1R2mD-7MkJ
conf/vldb/LabioYCGW00,-UILVcP4CZ8J
conf/vldb/LakshmananNWZJ02,qfw7Pu1wVcIJ
conf/vldb/MeccaCM01,eynVF0FSPjkJ
conf/vldb/PitouraC99,6VU-VxcDsFsJ
conf/vldb/ShegalovWBL02,JJU5rDt2jsYJ
conf/vldb/YiF00,J8maiu6CF0EJ
journals/sigmod/ChenHKPW94,HTvxhMKB69AJ
journals/sigmod/ElmagarmidJF95,CJK2SWLYrRYJ
journals/sigmod/Konig-RiesL97,3fQBks2g-BMJ
journals/sigmod/Palpanas00,wqWcfwbLjIYJ
journals/sigmod/RosenthalS99,ZYnsLI6mz2cJ
journals/tods/MayL02,ky-2yjNGtW8J
journals/vldb/AgrawalHK03,NDKJPUgy_K4J
journals/vldb/AtluriJY03,url:http://www.springerlink.com/index/589TQRPPVBXQ6LJN.pdf
journals/vldb/JagadishACLNPPSWWY02,B10xHVasKUoJ
conf/sigmod/Ojjeh99,url:http://portal.acm.org/citation.cfm3Fid3D30424526coll3Dportal26dl3DACM
conf/vldb/ChavdaW97,h3IiHna9R2gJ
conf/vldb/GalhardasFSSS01,Z8jYTylZtkEJ
conf/sigmod/ParkCY95,pN4pq6qELakJ
conf/sigmod/LarsonG03,w8uge-ZzJV0J
conf/sigmod/GravanoCGP97,sBVErKh0FqMJ
conf/sigmod/ChawatheRGW96,vBlDkLyxeQkJ
journals/sigmod/RoantreeS02,url:http://portal.acm.org/ft_gateway.cfm3Fid3D63743526type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/HuangJR97,nBHS2BTx-GkJ
conf/sigmod/FernandezS96,iLwFjrX22vYJ
conf/vldb/VriesDBA99,3o-rUvRsdUwJ
conf/sigmod/DeshpandeNGS03a,pF6EW_yKYyYJ
journals/vldb/KnorrNT00,SggrbO99AJgJ
conf/sigmod/Ubell94,lPxeU6-K_9EJ
conf/sigmod/RaoR00,wp2_GObi-XkJ
journals/vldb/MirbelPSTV00,tUEcojf_6BUJ
conf/sigmod/DarEGP98,ewnL82c8kiMJ
conf/sigmod/Meseck01,hWiIngXs5I0J
